date,category,title,source,link,priority
2026-01-12,OSINT,"India China Relations, History, Timeline, UPSC Notes - Vajiram & Ravi",Global Search: India-China border status,https://news.google.com/rss/articles/CBMia0FVX3lxTE5tOXhnOTNzbTJSRFZIcFJZdEF5U2dOZnVsZllPNEVMSDExcG1lYlRQZl9Nanhxb0tvQWJFTC1kRjRaTzB3MlJ5WExLc1ktZEh6MjdfSmdFb0tLQURPZjJwV3J3TmdGX29EM1Fj?oc=5,NORMAL
2026-01-12,OSINT,"India, China review border situation at WMCC meet, agree to sustain peace - News On AIR",Global Search: India-China border status,https://news.google.com/rss/articles/CBMiowFBVV95cUxQLUozU3hYU00zWGl6RFd2cTdaS000dTFROTRObnFYUC1aaEdIQTlCR09GTG82WFY5Vjk1MWlWRzJBdGdyMVlGWXFncmwtMVpPTnlkYUhrQ3ZodU9YRDRyQkE3N0kzSElmWmRwRTNwLTVOS0dyU1JZRDZ0N0o3cFNJbnAxVkRWb3hRSTBoc2dWTnBCcmZCZ0lwUkxIRFMtRnJiWmJZ?oc=5,NORMAL
2026-01-12,OSINT,"India, China review border situation in 34th WMCC meet, plan next round of talks - ddnews.gov.in",Global Search: India-China border status,https://news.google.com/rss/articles/CBMipwFBVV95cUxPWkROalNwb2VpaU53cGtueVljYUwzQy1Tc25xUGZyeTJUNVkxU0J5WDVTMEFHdWFGQlhxa1FRMFRkaWNRZEhYS2dDQlQtcHVkNXVNaTVDeVNCS0NtdWtQcG5WUVZLUmRnN0hxWGVtcUNtcXNkMlBSUHQ4QVJ4OVpWOVlUWTlLYzUxNXdBaXdqTjFyVUlidnNWZnQ3OVF2QWtXb1lXb0JBaw?oc=5,NORMAL
2026-01-12,OSINT,India-China Engage in War of Words Over Arunachal Pradesh - The Diplomat – Asia-Pacific Current Affairs Magazine,Global Search: India-China border status,https://news.google.com/rss/articles/CBMilAFBVV95cUxNVUhiaHptN3kzTjNYWDBBTEh6ZWtDc1JKaDF4RTQxZlZvaHJ4RUpUUnJ6WmQ2dlZLaWVrSjMzUjlSWVN5QmJITV9WSUpEa0staXNkLXpER3JtS3BTZFBJVS13MEFUTFFBTzVtUElLZ2lQanpBTW5IV2o0SmlyMklpWHBzNGxPUjFyWVNnZ1pDbzdxbDY0?oc=5,NORMAL
2026-01-12,OSINT,India-China Border Dispute Deepens Amid Mutual Mistrust - Energy Intelligence,Global Search: India-China border status,https://news.google.com/rss/articles/CBMickFVX3lxTE83REJTLWlIMlFiLVNkTmxQT3lIalNEZ1ZrTElzRHBpbHRoLWZaMmdnM1ZwanB5cF9QMW00aTV4TDFWRFU4WEQ1Q0liNGFWWGRjQWxRRUdUc0p5QUJyLUc0am5EVV96RUdyaDdfdzFHckZ6dw?oc=5,NORMAL
2026-01-12,OSINT,How far will India and China go in improving ties? - dw.com,Global Search: India-China border status,https://news.google.com/rss/articles/CBMiigFBVV95cUxNZlg2MTJyTFlJMkdOcnBwejhMUUM0MlBTNW9ydUNRWEZac2VhZjE3MldlRmd1bzMzY056cnFUUVh1S0NoQy0td1pwejh3YVZWMG5uMmo4RzhhTXFYZ29QekpwZEc1eU5vRU16V3c3X3ZkRkU5Q21zbkkzeXJGRHNEOEFqSHVkaThSeEHSAYoBQVVfeXFMTUJNTjEtMWdHbW1jVjdJSlFrVmNId2djUHdscGtXSk5COGlvMWIxQllYdm5fVk5tS0RTVmlNODRVOGd3Zk9jLUJwZkVKZU51RURVOEh2VDlNVi1sQjdlNDhCYzdkT1dhZnBJMlJEOE1iWlhoZjItVDF1SkdvVGdVMm9wdWtHNGJQYWtn?oc=5,NORMAL
2026-01-12,OSINT,'Sowing discord': China denounces US report on New Delhi-Bejing ties and Arunachal Pradesh border situation - India TV News,Global Search: India-China border status,https://news.google.com/rss/articles/CBMi9AFBVV95cUxNU2lQY2RYU212SG44ODdZOGFtMzJDVnl0NElGbWI3Q0Jmcm8waVR5OFBsR0x6ZTJ0Smcwa1ZHRUJGUmg0ZEJ3d1AyOFR1TTlIQVgtRTlpb1duQ0lJeHoteW1WWjFneWFoT0pYSEFDNGVXMWFkX0xRVS1PbVNFRXFxME5PSWVuNUZ4N1Y3VVpVbGJUeVZGV2dTb2luYjlSZG5pU0NJbU1XMGM2S2ZuRVNqZGtpNFBNLWFXU0NGU25lVTJ3YzNoNjZOUV9tcFJCbG9zSWpuMHFFSUJwMGs0WFRTc00zQkdnTjFHQ3YyQkRmYXdEQXMt0gH6AUFVX3lxTE9Gb1hJMzR1dUExVlFUcHdfZ0wzczdQYUcyN2VZdXE2Ul9ESU90UVBwajhDajVRcWFvWFlIN0pURENvZmthSGd5ZUFZTTlIS3RybVhkd3AyMWItcnl4RmhPNi1IMHpyQlBwcDFtbWF0Z2JoWkZ6TVBCLUZJYVRBNkljbUhVT2E0M0xFTWxIZEVoMmswckZILVRqWlpWR1gwc0pBVm56SnMxb2x4REVESDNpeUNMUG9lM18zbFBHUG1uLWtaRUpUSnBaSElLUGtsaDM2cF9vUEZuM3FCOUNJd0l4Wm12ZTJhRnBfU2M3YnZfRV9rVFZuYnpiX0E?oc=5,NORMAL
2026-01-12,OSINT,"India, China hold talks on management of border's western section: Report - India Today",Global Search: India-China border status,https://news.google.com/rss/articles/CBMi5wFBVV95cUxNV3ZVa1BCMU9jV3E4a1pKN3d0X0daWjY4T181MVljU2MwV3hBeUgwNjUtaTFnWFg4aG5DWWNyZHg5b0xIWGpCTjRITWpGM1dJc1c5SkJGUmc2SHlzT0pIR1hZNlhLeGhkbWNpbHg5d0IySXJFMV9JZzRxYmlNcldmRTczd1h1T3RQLTY2NE5WMjdkQldBeTZwX2RVY2VDU2MwUlFWUkIzMXc2OXRpZ3c0Y0p1WkduM3daYlZxMS1qbkJaTktjUWhtMUhDUEVNQW1OdURuOEwtN011ZHhBcTd4ajlOWmk5TjTSAewBQVVfeXFMTy1JamFEbkU0VmwwSFFoUHlTWlJmZkNqRkE5djJ5OHMxbUpoaVUzVzEwbVdIOVd5bWFRaDlBOUc5QkVDRjV3S1lYZGlyQVVaUlFSTjlaanZmd2EtdTRDdWczcjBBX0d1R3hjNzZmUm9HTjVvN1ZVNk92X0p5QTl5ZS11ekU3R2NJbzVHeFMtVGMwNHRKcWwzdVFBZFB3UDlHT0NLZkh0QVJvYW1pbk5QYlpkQzNRZVJrLVNWY29MYmpSNmdTYkJuMFpvZWxwVHZSRXVEYU05NFM2U3lHeXhkZGRkLVhJZmN4Rm9qQzE?oc=5,NORMAL
2026-01-12,OSINT,"China Slams US Report For 'Sowing Discord' With India, Calls Border Situation 'Stable' - News18",Global Search: India-China border status,https://news.google.com/rss/articles/CBMivwFBVV95cUxNYUpiRXNIQUlWVFZkWkxLMVNDV0hTRm95TzFkQjFZdDJqc1VjYnlpZDZaaERmRE1nTzF2XzhUbHdHbHdkMm1BZFY4MzUxU3BJSXZpblpzb2V1aFRaamtBMkl0THR6R1B6LUJ0a0ZJX2F2V2x6alo3ZmxOeEw5M3hxMi1DeW8xMnZPRjhOY0NvNHotcTZmV1p0TWlZZWFiSHhDalVnNkFpYUF6WkpRY3lIUEkwV2JKbFBlZGF0X2pBQQ?oc=5,NORMAL
2026-01-12,OSINT,"India, China hold talks again, but de-escalation far off on ground - Times of India",Global Search: India-China border status,https://news.google.com/rss/articles/CBMizAFBVV95cUxQUEFxcWEzdXA3bWZTQU9FbzhWWE1KU1djdzkwVFJBbmdieXk4dXplZHEwTjB5bWZ1NU5WaGxQRXZOY3gxODZ0d1Iwakw2ZHl2cDY5RHEySXpuOTUyWWtuVERmSlFmbGtmd0NvVTlHYWJlRlR0VVZzd2NmeUFoM25VMXhKZTRGRkJuc21WX0tfaE5IZDhoOG9LbkJiREhJM3BnbTk2TTZRbXQwRFBnNTBTaUNCci1vczE0alRfVGtYRHVuRzVfdnJ5VTdyUzDSAdIBQVVfeXFMTi1HbFdYSExGem4zOEwtS1ZpcEc0c01FLWMyVlVWQTdFMHhYQk1aTk4tZXRjVTVVMXd6LXlGRmZVY0NwUUtaZWFkQnE3MWctNEFka0RFYWZhbzFfY1JqbmQxVVY3MGVtc2ZvMUFWczg5S3hyQjcwRkdqbFptREtReUUzSnhJdnU2OURwUE85d1RFNXAxQUxZSGJKaG9SejNOck5nYURlT3hLcU9UQ2lXLWpqUnc1NnotZi1Hc0RWLUhrck1WWXZMZ05YbE01aDBreGlB?oc=5,NORMAL
2026-01-12,OSINT,"India-China Border Tensions: Security, Strength, and the Future of India's Stability - IR Insider",Global Search: India-China border status,https://news.google.com/rss/articles/CBMiugFBVV95cUxOdUlOLUhCdUUyT3lVcGVReTQ5bTEyZlFqc0NrRF9SWmpZTzMxQWFZdUdJLTBRTEtkbGJPR2p6N0FlWUpDOTZ1U1duWGpfb3lzX0R1VzBmaHBQa1NKb0hZZDZpNmMtWC1rdHVEZFJHUV9jOGdnTVE2VzBra1NmUmh6VlpZd2hBbEtwQmJaek9fYkVxZGluTnpnbkVKTkxpUEFvVEp1LWlrYkNJdk5HZkdMOXliWlRLZ1B1cWc?oc=5,NORMAL
2026-01-12,OSINT,"‘Beijing handles ties with New Delhi from strategic height, long-term lens’: China rejects U.S. report - The Hindu",Global Search: India-China border status,https://news.google.com/rss/articles/CBMizAFBVV95cUxPY1BTM1RYOVI1UnRiMzdhX25iOEh4SGZiRGtPV25MME43Vm1taDNrQWNOb0FlZGhkSS1vZ2hBYjJfNHM5Y2lRbFFHdHB1TzY2MWZPeXhlN0w4a3htdThLZlltX2lQeE1HTzVqczh5X0g2M0NreE1hSnUyMXd4TWVjOVpzRWJqaW5LbGxfZGlYWm9ZUm9OOGVPdXpJc0ZpMHQ5cWZ6NUQweVNrb0k2dlZqWlk4RTZTdG5aQmx2Nm9DT1lsd3M0SnFCd2Jwc0XSAdMBQVVfeXFMTVd3M2FXd1Q3a1hNQzhVWUVlNTVDTFppZnlkWmJVWjVYLWdpWm90NlA2bmFzTUpnWGtIM3FJUHhVYW5pN2ZUNW9Gc3ZRMi1ZZG80ek5xakJQZ3d4aDlTY1F3N1h1aHRyMVl4X2o5cFRVMl9pY1B4U0U3OF9GUnF2R05TU2c1T2VpajNEbHpLTlRLYjhPNTJHQkIzTlFaREc5LVFnNFJFVExKMEFVRU5QQjNSblRYSlZOZ2VtUzhLVEplYnI5Q0loUEdZUGRDN19PdDEwZw?oc=5,NORMAL
2026-01-12,OSINT,Indo-China Border Dispute: Challenges in Defining the LAC - Vajiram & Ravi,Global Search: India-China border status,https://news.google.com/rss/articles/CBMieEFVX3lxTFBWX0dYLUpreG5Db29QZkpNeTRzMmlkUG9DSVJvS05yb1VXcG9EeDRCN0Z2OWc3c3l4bWR5czd6XzFVVVNJSWpJTDg1T0NVT0tydXdOdFlVVVRkRkZtM0MtZ0RRblRvQTRENEp4Y1p4QzcwaE1RLWI4bw?oc=5,NORMAL
2026-01-12,OSINT,China-India Rapprochement: A Reality Check - orfonline.org,Global Search: India-China border status,https://news.google.com/rss/articles/CBMiggFBVV95cUxNYXExdkJQM1NMMnk3Q19URENSb3NNc2tsRklhbHJLVTQ2OEM0TlNBYlgyTWtYcXY5YWtNMmpxSnp4ZEM0NUtMVkNPMFUxV3cwVG1jdHQ0Q0RvY2hGQU1VeWMyTE8ybGZuWVpwWklkZVhNVmVVd1MtdjZSZDNpVWkwQlJn?oc=5,NORMAL
2026-01-12,OSINT,China’s Infrastructure Buildup Near India’s Northern Borders: The Eight-Year Surge Since Doklam - orfonline.org,Global Search: India-China border status,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNUHlkYW9uNy1DQU5iTVJ6S1VvQ3dCMUNEWHRWbTRYUHl3RXJOcDNGbXJVQ0tObGdWVHdGZzAxQjN4bjRfSjNDUktpT3U0UVVobDhWXy1vcU5EeGc0Y0U0QUU3UkNDelZPd3cyUmFSVjIxaWVEVVVOeVhfUHNiLUZVSk9KUnFCOVM4cHRBMnN5V0FxcFh1aWowMGtaRTgtRmhjRTZTMFcwbHZ0el85RG9GMkVhUHlESkZxbW5uRmNMQVNYQ3JnMTZkQQ?oc=5,NORMAL
2026-01-12,OSINT,"India–China Relations 2025: Border Challenges, Trust Deficit & Renewed Engagement - Vajiram & Ravi",Global Search: India-China border status,https://news.google.com/rss/articles/CBMivgFBVV95cUxPTlVtWGJXYlRFRVVvN245ZWV1bTNjUG03eXh1SEZ6ZUxmeUpiN0N2eHVoQmdPdE1jczBqeDRVaHBDc1pkb2hHMmdWQzB2SERMTEZMdy1rb0stSXJ6VHlHZUdFV2xSeG5PQjBWN2p1SUE3NkJDcFlkUTBURGFpaUV4NHBWeVM2WmhIV21QN1BIS0J4TmtaeXVNMzRxeVN2aVliQmJOeTd2RVlxTHRiM0ZzS0Y3QVRtTTFKUEtMXzlB?oc=5,NORMAL
2026-01-12,OSINT,India Seeks to Stabilize Newly Thawed Relations With China - The Diplomat – Asia-Pacific Current Affairs Magazine,Global Search: India-China border status,https://news.google.com/rss/articles/CBMilgFBVV95cUxQMUR1bjFPVDd6RlNMUUFENUFHaHdEZEs5TW40cV9XQTlGdXNFdlpscXRHRzh3SGRuSmhCQ3NIZ0I2LXFXcTJYclFRQVc4LVFDdEpQc3ViSWtFc0xfT0R4QlBkRmFBb1NYMGlweHJ1NGVJYzY4QXNyUUtQSGFucHNFUnhvdU1LQVZkUnV3cHh3NkJWNTlpS2c?oc=5,NORMAL
2026-01-12,OSINT,"India, China Review LAC Situation, Plan 'Special Representatives' Talks - NDTV",Global Search: India-China border status,https://news.google.com/rss/articles/CBMitAFBVV95cUxQMVp5RWRSeGdLUGd0Y2pGM1pnRWdpa2wtSWdpUUdwaTBPSVBwdFBhaWdEZ0U4U1h0UmE4a1BQVW5BTHJuOTQ4N3BkTzhqLTlSbTZ2bHBEeE9KdU04cWJYV1Nnd1A0SE5pTkJyaG5jQnkzMnItS2c2YVpWYjVuQl8zYWJWbkt2RUpsWHRBU3VpTEhEeTAtYjI2YklHYnBsRnotTkl5dWJWRDNEZ0l5UVI3TWxHU0PSAbwBQVVfeXFMUEdTQXQ5aEk1RlVpV1g4QVhUYmtNMGNyU0VXbVlBYzJhZktrQUYwWkJjNW9QcEkwall4cFdfakNMX1FsUWYtSDJsc0VHVkU2QTYtZmJkcEE3X0YxWDdtSzJaX0NWMWdYUmpuX054QjY3NUZFWEMyazVHb3ZwUnhOeGdWbmF6ODBFc0lCZzV2Q01LaE1zd05PaTdOa1o3V2VxZldnS1o0clZiWEczSzE4dERLV2oyVkhwbHZvb1U?oc=5,NORMAL
2026-01-12,OSINT,India-China Trade Revival Gains Momentum as US Tariffs Soar - India Briefing,Global Search: India-China border status,https://news.google.com/rss/articles/CBMikAFBVV95cUxPdTY2YmtQUEZPVjJLTklUNl9oS0hMelJ3aGU2UEJSR2N0MGlkUlU0dG92Y3AyWGlpRlpIblpTSGFsY3pSeVNpbTl6QlNNZmN4b3B0eEU4WXhmSDlJQXMxaE5uaFZRSC1tSUF2U004bUhnRGRoelQ1bHlZdTZWSkpPQUZ6WURJbVZvQU9mTHcwZEk?oc=5,NORMAL
2026-01-12,OSINT,Prospects for India–China relations - The International Institute for Strategic Studies,Global Search: India-China border status,https://news.google.com/rss/articles/CBMinAFBVV95cUxOU2h4alI4THVNdUdCMWxjUjRwdE90RlpiOW1OVjBqclRrWkVjV1VoVm1aQ3pxNVJpU0kyLUU2d2RmVEVzbUV1ZkQ3cWhoUHdqcFVKeEV5dHQwa3BYdUV3UzdtekJGa05acTNkUjlrbUhpa0dCU0ROazktTHA5YWpuT3JRVjY4TzAzblN2V1lZSUVtTzE3S0k1cHFBZDM?oc=5,NORMAL
2026-01-12,OSINT,"India-China Border Talks: 1100 Troop Interactions in a Year, Situation Getting better - Deccan Herald",Global Search: India-China border status,https://news.google.com/rss/articles/CBMi9AFBVV95cUxON1R4dy1FNDVrY3FqUGxGN054ZVlhV1dYeE55dFVHMVhTR2N3dnJ1MVZLQVlsWHJuWnF2RWxWZEVKaHlmRlRqLTdhN0VzVHFJUUR1RWRxcXR1MFlkSHlVaS1mZDk3dnZ6YnE2RDVWaUh6WVBGalliMUNIZ25FT2RvRUlfOUFhVTZ4b01TblVnMDZjOEFGeXNmRzdYSk9FbXNIdU81U1pLRWtIVEZjUkFuUGg1Z2NtNXcwcW1ldElkTnNFZ0dMUnM1c2NySjlVdTVxQmtfR0hTNzBid0FJcGYwUTdrNnRKbi1yOV93MmpQcmhwb210?oc=5,NORMAL
2026-01-12,OSINT,Ladakh Unrest: Rising Local Discontent Threatens India’s Borders - Frontline Magazine,Global Search: India-China border status,https://news.google.com/rss/articles/CBMikgFBVV95cUxPVXZjTDYwLXdoS2VvcTBQSmJUOTVxV2dKRld5YW1YZTRNNVctUTlSajZYVlhfQ040a0FHcHJMRVpRUmhoTTg3RUExUjN5QnRaX2RBekwtUEZWZnN4bW9SaTdtSTZBb3JseUdpUC12VE9wcEttb3NUZ1Nod0syVW9QeUJHb1dsbW05N2hBanlBTHNNZ9IBmAFBVV95cUxNcE1nTmtFQkN0aWRQTlJLOUszcEdiT1V0Z3JMTTROR2xaaFNNLV9hb0xhU1NOQTFfUXh0ZmhFTE1WOVMycmpfd2Flb2h6XzIyR0dVMXkyaTdKMkVWTXk4aFM2UUw2cElmVGJTYzR2S245ZVlGdFRLSnpCU0VsVzlwU0ttZHJaNTlJYkhvdGIxZmxpZUgzd3hrVA?oc=5,NORMAL
2026-01-12,OSINT,"India, China discuss ‘early resumption’ of cooperation - The Hindu",Global Search: India-China border status,https://news.google.com/rss/articles/CBMitAFBVV95cUxQM0dpVmtmUjI2LVAtX3dNcW9yWXZmOVhuS0tSWmNYbjQ0VGlCcFJ5Y3d0WTFmQmprXzRFclBSNzdsY1pwSlNGZVQzLVlaa0FQWkNyUm1Lcl9VZG80QmwzOFdtRGRCdEpnY2JOcGZGVTRna0gwRkFiNnZWZHdWU19zWWNSNVdRU2ZaYmhWb2VuTVBtQ3VJV1FKNndmVklMR3RWSXdXdmF1d0FGTUtSNDFJeUZPdm_SAbsBQVVfeXFMTkFnOGlZNjFZTU91YkNLdWZIWUducTlEcFEyVENQNHBkeDh5VnlyMnR6d1NJTHVsNWxwU3FyVmVIZ2Z6RThqS3lud1VXN1oybmJXdk5ZRFVZNkxEbU9EVWJ6YlFjUDBxcEhxR1VWTGROQUprVEcxY3lqUHp3eFdCUHJqZnBFQnRldnJrcjJSZjJmb0lKYTZwSlV3aS04dldqeTNRak9ydmlLVFdtT1pydnpSZWxBV2dsWDBXYw?oc=5,NORMAL
2026-01-12,OSINT,China renews claim on disputed border region after India alleges citizen's detention - TRT World,Global Search: India-China border status,https://news.google.com/rss/articles/CBMiWEFVX3lxTE9qWkpfQklueUlTdEl3eWp4bzdXbkVmRTh0OVBDWWJWb1F5LWg4WDV5YmVQZEM1WWh1aTA2MEpVckYwNVJ3dHdaanRFakp3WDYweVk2MFd1OTLSAV5BVV95cUxPalJkY2hMWFBKOHR5bWQtSk5pNEVIMC1kWExCSWxGMHJjY0tSdFFXZUVwd1E3MHVMWlUwU2FwcWt5UlIxOUFrRGt4b09BT2ZuMzNjWDdLZ2lLRTh5cXZB?oc=5,NORMAL
2026-01-12,OSINT,"India, China Review LAC Status In Beijing. Here's What They Agreed On - NDTV",Global Search: India-China border status,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQYW1RZnBTZW1uMWx2NXVsa3JSUEdQRDEtM21HRk10bzllVGxLV2U2bFpIeU9wUnZUUDFTbF9HbnU0azY5LXFtZlBncWFGeUNST3JwRWxPTGlYQ0RyVVRoM2dGSjBHbGZlSHhzTGxXWm9LM2tOX2x5M2V6U2RLc0s4aTZzRW14VlBKVmE3LTdhX3lXSnFMS1pJRlBHb3hfLVF0Slg4djVJYkJRUdIBsgFBVV95cUxPeGNFNmNfX0o5VDhkVm9jek50MUlJTEs5cGJudG5IYnllcnZEb2dORDFZTHJoWUJ6UF9Kb1FWUjRIUHRvU2c1VkpwUXJBN3BkNXBvQnZFMkJNdDhZNEdZQ2xqd3V4NktVX042SG1UNk16RnV5bTd4a0VRS255Rk9aYVdpaTNZLTlRbXp0WFVVM1RFbllHNXAwSDlFdkRScnZyX0NEcDduNEY4VVk2SDc0VUNB?oc=5,NORMAL
2026-01-12,OSINT,"Wang Yi to arrive in New Delhi on Aug. 18 with India, China set for 24th round of border talks - The New Indian Express",Global Search: India-China border status,https://news.google.com/rss/articles/CBMi3AFBVV95cUxOUnNUczZRVXdsT1hjNm9UYlc2WVJ2RUxIWmxmLVN2QmRkMHlHdjk5Y0Q5b0RWaHRwMnAtdEc2UWpRM0lTWWhnX2UwTW04ZXFzT1VlcXpqRFg2Y2NKU0pCMDhPZ21CZWtMWlhQRHZTMThzU1E5UDdkbldnVXhyTnVfczAyRENrSFFtd1BxUnBhQWJFQzEtVFZnQy1jdjBUOW14d3dWXzRMWklNbUdVdVZTVm92ZnpDejlQV0dFUTMzLUpEZHBjNVVXc3FDY08xUk1TRU5MR2RoclQ5WU1p0gHqAUFVX3lxTFBGLVI4UF84MTZWNnludHA2YmtkX3paalFmaFAyR2hKTmVWYnJaWV9Nb1I0RXE3MnJ5VGZ5UlF1Q0EwYy11VnJVa3p4dkM1UGJLX3dCcHczME1DYW02WjNDamx5c3BDbTdpVzFsU1VJaWRRendtNWhhYTMxakNndHJuUFJndUZhb0ttdVRIYzN4cmhIX3d2VmNZeHdRSWFvcWFSVGtfWnJEbHNwRXBMYjY5T2ttY3BkQ1h2Q25Dd25tdnJsM0xvTHFxUTN0RlZpSERHb1VqRllUejF0SV9zLUgwdWQ4TzZmSE1qdw?oc=5,NORMAL
2026-01-12,OSINT,"India, China militaries implementing resolutions to end Ladakh conflict in ‘comprehensive, effective manner’, says Chinese Defence Ministry - The Hindu",Global Search: India-China border status,https://news.google.com/rss/articles/CBMingJBVV95cUxOb0hCTFFreGE5R3VSUTgzOERUdktXRHZzTy1oMm03c3N4U0JiZWg3MDFLSldBYWVYaTRERzlrY0p5VnBuN3k1UnhXUkJSYXNvY3NIV2t1YXdobTlreDU1Y0xBbDJPRmNRTWZZNDg3LWlmczFiWjJZQ0I3NTB6WEdMWVlHQVBZRWxMZy1KSHJKdm1yYVlCRzlBbzExN3EwM1R6Sk42X0xMc0xFY3lzRGhwbXliS2RPa1pOSmlsTUd2VGd3c0NJWjFvR3dyaFRxNWdTRTl5NVVmX2dvSzFBM0J3N3dCaHE2UjBXZGpDYjNtaml1TE5ROUZrR2p0M1dEaWhmaXhLVEdIQWRBZ2J3STZ3MU9oUTl2NWtDVk1VR1hn0gGkAkFVX3lxTFBlZ1NOYzRHbzlJc3Eycy1GQTBTYndoSmpSdXlJYkdJMlkzVXdxZkxSSWdKME5mZ3hRdVo3LWNJeUNiSEprYlM4ejhkOW1zU3FrZXk2cFlCNHNpZ19paU1SczdNd1g3Y25aLXBCUDl3VFFLUmlsc1QyQ3g2VHJESEd4eG5lZGh6RnZqeHF5TGZTQ3NmUXFkRWxjajVPaVdXVFpkZjZvWmF6THg4dXEyQjE0TWFzOFY0RERCbU9DVnNfQ0cyOGwwdldDUnJfWF81Z0wyTlZMZEo4TlM2Y1BmTUEyN0psQUxvVDY2WG9Lc0J5RWRDbEotUEd0XzRDR1pSN3p1X2JwUERsZGVIR0VjclFzYlBVakg1Z21BNkoySDU4aG1PQzc?oc=5,NORMAL
2026-01-12,OSINT,India-China Talks On Border Situation: Peace Push At LAC Amid Sixth Winter Standoff - India Today - India Today,Global Search: India-China border status,https://news.google.com/rss/articles/CBMixgFBVV95cUxPTGpLcUFLY3kzbFBFTE5PYl9GTmp6ZDdVZFVQc0hrZ1htTnpVaWMzUzUtSkE3OE1EQnRfakFXNVRyNE1wNHFoeElGbXBmclNmcnFTN1BlR3B5MVNXXzFIUV9TZVFOVjdhbWVhelVfTGVSS3hHS2JmNDRXaXd3clRPMFo5WjdGTTFtUE9HMUNqS1lvaUY5d0pBa3JpTVRlbWtBQlJjcUs5ZkxsSDRvWFE2dlE3dkR2X0NsdVg1WWZQUXZfY21yS0HSAcsBQVVfeXFMT282azFqOVdlckU0U1Z6SmpIcHliYW5TMmluUnBzYWhvaXFFZkRkME5WRGs4ODhubnFYdDZIRHJEUU5odEk4Mm4zZW5hdGJIWXowbWtOMjYycHBDaDZLdW9GOUJHRVFPN0hnZWUyeUVKeUdUM3ZLdThvT2dqTGFjdGpKR0wxQXlFeHJHaTNURFQ5M0hVOXRaX0VJdmVSNnpWMHVZWWlHUkJWMWp2MVFROXVfeDhZOGIwQWJFZ2JPWWVVaV9nUC1sZjlNRzQ?oc=5,NORMAL
2026-01-12,OSINT,"India, China hold diplomatic talks, review border situation and resumption of Kailash Mansarovar yatra - Times of India",Global Search: India-China border status,https://news.google.com/rss/articles/CBMi_AFBVV95cUxQN1M2bF84V3AwNTVmQVpYTi1kQ1hBSDFFUk54YTVIQUVnaDlLYTFsaWZVX2xMaGQ4d20xM0MxRXFOWE1ZWXoxNzdkTXV1VklqRzlZeXctcGZuRmhnaDlOOVNFVTdYakRoS3A2djFoQ3k1S09haVFFVkdDMFBtUTlxZ1ZiSnk1TDhNWVJzTWNjRWxnZmJwdkRtWEVldXlNakk2UWtWTU9UQUo5UU42TjJHdGZhcGxkOU5UdV9ialJaTHdQUEJsS1A4ZDRFakJ5TnpJX1R2akhvaE5LV19qMXdkd090RDRyaDJRcktTemFrSnZEbFFPTVVlU2lyQVTSAYICQVVfeXFMTlhGU2gtVW9MN3NSNlYwbmZBVHFNYnc1a0twbEZoUjRoZlFmeXduSGlEdmxCazVFQ1lYQ3pRV1Z0S3hBR0xzUmZmbUxZYnFVQTBlMkZDOTlZV3ZxYndJNDAzemdJS1FkZkltYjUxcjJHU19aYWZ1akFsRWZzSC16S21LSXhiUTNoWmEybkNuVGJVa3hpb0dtZUlfU09XWkJEUnVTcG56dGRva3d5Qk1DU1k5WHFpTEgzNVFCZjZqRHAtdGV4dFFhdmpaNUQ0dV9TaEFFYnVPSnhzN01UYmpnSmpySFZwemZadUU4TC1mZklIdEpVaFQ1bW4wc2xsc0ZkTnRn?oc=5,NORMAL
2026-01-12,OSINT,"India, China Corps Commanders meet, agree to maintain peace and tranquillity along border - The New Indian Express",Global Search: India-China border status,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOYTVjVExjQWpVa21FVVRpSkVRYTRUN2hpYjlxcmxwWXkyWmR0SHROdEMzRDNDU3Y2NG5MaGMzQ2FsWmZFb0g1aVVvUUcybXdVdUpUTk4yODl0MmhCaDdHM05PNFEzY0VWckhHTVlBdHdxNmhmVFZheG1qR1AxanBZVmJBMVVKOGYyV3UyQVlrLVhEWGgwdDJWY0Mtb2lZaTNVcDhqNTZueXpiQXAydTFjcXllUmw3RnZRUVZzczRRWWYxMkxUajJkSkotNFRfN1phdU1nN2xB0gHjAUFVX3lxTE9HM09nV2U0TDZYeTU5Qk5DMENucUVsUnZ2R0lNNW5fNnh5T2NpWXdVQWNZdGtMb2xmZUhRNHBmRGMyVm94ZDgyWkdDamFPRHVsZThYalBIaVBkRnRRLUd4b09SSm82dm51b0tLczE4YkR3WUJwWklOcmRnUmxvaHJQZ1htajhIaFV4bjhDMEkxc0ItY3BpT2xTNlozQTc4UWRXM3NxWmh4Z1pkLWY3UlZQYTNJeTlyWnliWGh0Q0JnX0RpVFhfZnlxNG5EYTBXaXdTSlJ4V2JMSGZ2VFNIWENia2VV?oc=5,NORMAL
